type,expiry,strike,oi,change
C,2610,73500,15,9
C,2610,73750,1,0
C,2610,74000,513,40
C,2610,74250,8,0
C,2610,74500,57,-1
C,2610,74750,1,0
C,2610,75000,1506,127
C,2610,75250,3,0
C,2610,75500,6,2
C,2610,75750,1,1
C,2610,76000,713,124
C,2610,76250,1,1
C,2610,76500,5,2
C,2610,77000,1131,12
C,2610,77500,111,9
C,2610,78000,635,14
C,2610,78500,7,1
C,2610,79000,55,19
C,2610,79500,4,0
C,2610,80000,1800,10
C,2610,80500,2,0
C,2610,81000,467,0
C,2610,81500,2,0
C,2610,82000,61,0
C,2610,82500,3,2
C,2610,83000,30,4
C,2610,83500,9,0
C,2610,84000,16,-1
C,2610,85000,154,6
C,2610,87500,117,2
C,2610,90000,101,2
C,2610,92500,1,0
C,2610,95000,14,0
C,2610,97500,14,3
C,2610,100000,297,0
C,2611,44500,1,0
C,2611,50250,35,0
C,2611,56000,34,0
C,2611,57500,100,0
C,2611,58000,1,0
C,2611,60500,100,0
C,2611,61000,200,0
C,2611,64000,125,0
C,2611,65000,13,0
C,2611,65500,101,0
C,2611,65750,1,0
C,2611,65875,50,0
C,2611,66000,446,-50
C,2611,67000,1126,0
C,2611,67500,301,0
C,2611,68000,430,300
C,2611,68375,16,0
C,2611,68500,1,0
C,2611,69000,1938,750
C,2611,69500,4,0
C,2611,70000,1012,0
C,2611,70500,1,0
C,2611,71000,300,0
C,2611,71500,278,0
C,2611,72000,195,0
C,2611,72500,602,0
C,2611,73750,1,1
C,2611,74000,100,0
C,2611,74500,116,0
C,2611,75000,837,0
C,2611,75500,76,0
C,2611,76500,279,1
C,2611,77000,120,0
C,2611,78000,2,0
C,2611,79000,6,0
C,2611,80000,91,0
C,2611,82500,1,0
C,2611,85000,1,0
C,2611,87500,1,0
C,2611,90000,7,0
C,2611,92500,1,0
C,2611,95000,6,0
C,2611,100000,7,0
P,2609,20000,1552,0
P,2609,21000,343,0
P,2609,22000,485,0
P,2609,23000,296,0
P,2609,24000,151,0
P,2609,25000,3940,0
P,2609,26000,228,0
P,2609,27000,203,0
P,2609,27250,11,0
P,2609,27500,21,0
P,2609,27750,8,0
P,2609,28000,87,0
P,2609,28250,2,0
P,2609,28500,10,0
P,2609,28750,68,0
P,2609,29000,90,0
P,2609,29250,3,0
P,2609,29500,30,0
P,2609,29750,11,0
P,2609,30000,6460,0
P,2609,30250,1,0
P,2609,30500,86,0
P,2609,30750,8,0
P,2609,31000,211,0
P,2609,31250,1,0
P,2609,31500,12,0
P,2609,31750,14,0
P,2609,32000,190,25
P,2609,32250,4,-1
P,2609,32500,33,0
P,2609,32750,9,0
P,2609,33000,522,9
P,2609,33250,1,0
P,2609,33500,6,-1
P,2609,33750,5,0
P,2609,34000,173,-15
P,2609,34250,2,0
P,2609,34500,38,0
P,2609,34750,69,0
P,2609,35000,3857,2
P,2609,35250,3,1
P,2609,35500,12,-3
P,2609,35750,52,1
P,2609,36000,128,1
P,2609,36250,5,0
P,2609,36500,44,-14
P,2609,36750,67,0
P,2609,37000,598,13
P,2609,37250,1,-2
P,2609,37500,23,0
P,2609,37750,6,0
P,2609,38000,947,-53
P,2609,38250,21,0
P,2609,38500,239,-10
P,2609,38750,14,-9
P,2609,39000,157,-22
P,2609,39250,165,0
P,2609,39500,325,-2
P,2609,39750,10,0
P,2609,40000,4802,-9
P,2609,40250,19,4
P,2609,40500,181,1
P,2609,40750,49,0
P,2609,41000,986,25
P,2609,41250,5,4
P,2609,41500,30,0
P,2609,41750,13,9
P,2609,42000,2123,28
P,2609,42250,21,0
P,2609,42500,44,15
P,2609,42750,19,2
P,2609,43000,1167,57
P,2609,43250,60,0
P,2609,43500,887,4
P,2609,43750,16,2
P,2609,44000,1436,0
P,2609,44250,32,0
P,2609,44500,135,4
P,2609,44750,18,2
P,2609,45000,2581,7
P,2609,45250,105,0
P,2609,45500,160,0
P,2609,45750,60,0
P,2609,46000,1857,-3
P,2609,46250,66,0
P,2609,46500,404,9
P,2609,46750,27,0
P,2609,47000,1108,0
P,2609,47250,124,0
P,2609,47500,1042,1
P,2609,47750,92,0
P,2609,48000,3006,13
P,2609,48250,124,0
P,2609,48500,760,9
P,2609,48750,152,1
P,2609,49000,2046,-2
P,2609,49250,216,0
P,2609,49500,205,-1
P,2609,49750,151,0
P,2609,50000,10527,548
P,2609,50250,84,0
P,2609,50500,1367,0
P,2609,50750,174,0
P,2609,51000,1545,-123
P,2609,51250,218,0
P,2609,51500,277,0
P,2609,51750,54,0
P,2609,52000,2425,259
P,2609,52250,67,0
P,2609,52500,621,-2
P,2609,52750,40,0
P,2609,53000,2395,522
P,2609,53250,46,0
P,2609,53500,975,0
P,2609,53750,83,0
P,2609,54000,2858,-18
P,2609,54250,112,0
P,2609,54500,639,0
P,2609,54750,270,0
P,2609,55000,6701,723
P,2609,55250,19,0
P,2609,55500,704,-150
P,2609,55750,22,0
P,2609,56000,2007,-24
P,2609,56250,31,0
P,2609,56500,885,4
P,2609,56750,201,8
P,2609,57000,3153,33
P,2609,57250,80,0
P,2609,57500,598,12
P,2609,57750,102,0
P,2609,58000,2488,14
P,2609,58250,269,-1
P,2609,58375,1,0
P,2609,58500,1896,182
P,2609,58625,2,0
P,2609,58750,93,0
P,2609,58875,13,0
P,2609,59000,3028,-206
P,2609,59125,19,1
P,2609,59250,116,0
P,2609,59375,15,0
P,2609,59500,901,-6
P,2609,59625,1,0
P,2609,59750,87,-2
P,2609,59875,21,2
P,2609,60000,9640,-554
P,2609,60125,2,1
P,2609,60250,97,0
P,2609,60375,17,0
P,2609,60500,2109,13
P,2609,60625,11,0
P,2609,60750,168,-1
P,2609,60875,67,0
P,2609,61000,2536,-48
P,2609,61125,42,0
P,2609,61250,64,0
P,2609,61375,2,0
P,2609,61500,1584,10
P,2609,61625,16,0
P,2609,61750,250,3
P,2609,61875,61,0
P,2609,62000,3231,165
P,2609,62125,14,0
P,2609,62250,144,0
P,2609,62375,264,0
P,2609,62500,906,21
P,2609,62625,88,0
P,2609,62750,749,5
P,2609,62875,38,0
P,2609,63000,3170,-25
P,2609,63125,107,0
P,2609,63250,52,0
P,2609,63375,58,0
P,2609,63500,699,0
P,2609,63625,40,0
P,2609,63750,52,1
P,2609,63875,49,0
P,2609,64000,3244,67
P,2609,64125,24,0
P,2609,64250,22,1
P,2609,64375,29,0
P,2609,64500,635,-12
P,2609,64625,64,0
P,2609,64750,539,0
P,2609,64875,12,0
P,2609,65000,4034,-76
P,2609,65125,34,0
P,2609,65250,100,3
P,2609,65375,31,0
P,2609,65500,793,3
P,2609,65625,29,1
P,2609,65750,700,1
P,2609,65875,1,0
P,2609,66000,2333,70
P,2609,66125,5,0
P,2609,66250,54,39
P,2609,66375,4,2
P,2609,66500,2014,-195
P,2609,66625,25,2
P,2609,66750,152,0
P,2609,67000,2335,-300
P,2609,67125,2,2
P,2609,67250,15,0
P,2609,67500,553,-25
P,2609,67625,1,0
P,2609,67750,260,-21
P,2609,68000,2137,-11
P,2609,68250,109,-25
P,2609,68375,1,0
P,2609,68500,171,-25
P,2609,68750,69,0
P,2609,69000,1122,-1
P,2609,69250,1,0
P,2609,69500,8,0
P,2609,70000,1483,0
P,2609,70500,2,0
P,2609,71000,100,0
P,2609,71250,1,0
P,2609,73000,3,0
P,2609,77500,4,0
P,2609,78000,1,0
P,2609,80000,1,0
P,2609,85000,5,0
P,2610,20000,387,91
P,2610,22500,13,0
P,2610,25000,1451,3
P,2610,26000,25,0
P,2610,27000,5,0
P,2610,28000,14,5
P,2610,29000,11,0
P,2610,30000,5978,-556
P,2610,31000,8,0
P,2610,32000,26,17
P,2610,33000,561,-1
P,2610,34000,3,0
P,2610,35000,673,362
P,2610,36000,19,2
P,2610,37000,171,0
P,2610,38000,4,0
P,2610,39000,102,1
P,2610,40000,3118,602
P,2610,41000,108,0
P,2610,42000,139,0
P,2610,42750,31,0
P,2610,43000,147,2
P,2610,43250,15,0
P,2610,43500,15,0
P,2610,43750,12,0
P,2610,44000,186,0
P,2610,44250,36,0
P,2610,44500,1,-49
P,2610,44750,37,0
P,2610,45000,750,-27
P,2610,45250,28,0
P,2610,45500,209,-75
P,2610,45750,43,0
P,2610,46000,253,-43
P,2610,46250,8,0
P,2610,46500,157,0
P,2610,46750,131,0
P,2610,47000,240,-25
P,2610,47250,26,0
P,2610,47500,50,0
P,2610,47750,40,0
P,2610,48000,539,2
P,2610,48250,51,0
P,2610,48500,199,0
P,2610,48750,24,0
P,2610,49000,229,3
P,2610,49250,70,0
P,2610,49500,206,0
P,2610,49750,58,0
P,2610,50000,1235,-481
P,2610,50250,56,0
P,2610,50500,405,0
P,2610,50750,50,0
P,2610,51000,366,3
P,2610,51250,83,0
P,2610,51500,359,176
P,2610,51750,67,0
P,2610,52000,960,513
P,2610,52250,45,0
P,2610,52500,251,0
P,2610,52750,57,0
P,2610,53000,1262,-18
P,2610,53250,44,2
P,2610,53500,116,15
P,2610,53750,16,0
P,2610,54000,569,102
P,2610,54250,41,0
P,2610,54500,584,0
P,2610,54750,6,0
P,2610,55000,2008,18
P,2610,55250,37,0
P,2610,55500,252,0
P,2610,55750,39,0
P,2610,56000,473,32
P,2610,56250,25,0
P,2610,56500,395,0
P,2610,56750,85,0
P,2610,57000,477,26
P,2610,57250,71,0
P,2610,57500,300,0
P,2610,57750,70,0
P,2610,58000,1659,4
P,2610,58250,100,0
P,2610,58375,463,0
P,2610,58500,151,-1
P,2610,58625,19,0
P,2610,58750,32,0
P,2610,58875,1,0
P,2610,59000,167,10
P,2610,59125,57,0
P,2610,59250,141,27
P,2610,59500,47,1
P,2610,59625,17,0
P,2610,59750,11,5
P,2610,59875,21,21
P,2610,60000,2774,461
P,2610,60125,4,1
P,2610,60250,12,0
P,2610,60375,300,0
P,2610,60500,135,1
P,2610,60750,51,0
P,2610,60875,7,0
P,2610,61000,879,210
P,2610,61125,14,0
P,2610,61250,99,4
P,2610,61500,6,0
P,2610,61625,96,0
P,2610,61750,0,0
P,2610,61875,22,8
P,2610,62000,879,-225
P,2610,62250,12,0
P,2610,62375,6,0
P,2610,62500,649,115
P,2610,62750,40,0
P,2610,62875,6,0
P,2610,63000,474,2
P,2610,63250,110,0
P,2610,63375,5,0
P,2610,63500,32,0
P,2610,63625,6,0
P,2610,63750,20,0
P,2610,63875,55,0
P,2610,64000,1032,-1
P,2610,64250,7,0
P,2610,64500,434,0
P,2610,64750,3,0
P,2610,65000,1660,125
P,2610,65250,9,0
P,2610,65375,231,0
P,2610,65500,201,0
P,2610,65750,51,0
P,2610,66000,962,16
P,2610,66500,96,5
P,2610,66750,4,-5
P,2610,67000,511,0
P,2610,67500,41,0
P,2610,67625,6,0
P,2610,67750,9,0
P,2610,68000,541,0
P,2610,68500,3,0
P,2610,69000,211,0
P,2610,70000,101,0
P,2610,72500,1,0
P,2610,73000,10,0
P,2610,79000,1,0
P,2610,85000,26,0
P,2611,20000,15,5
P,2611,25000,78,1
P,2611,27000,6,0
P,2611,28000,26,0
P,2611,29000,304,0
P,2611,30000,7,5
P,2611,35000,6,4
P,2611,37000,2,0
P,2611,38000,3,0
P,2611,39000,100,0
P,2611,40000,104,0
P,2611,41000,104,0
P,2611,42000,252,0
P,2611,43000,256,1
P,2611,44000,104,0
P,2611,44500,1,0
P,2611,44750,1,0
P,2611,45000,202,0
P,2611,45250,3,0
P,2611,45500,4,0
P,2611,45750,2,0
P,2611,46000,128,0
P,2611,46250,4,0
P,2611,46500,3,0
P,2611,46750,2,0
P,2611,47000,102,0
P,2611,47250,31,0
P,2611,47500,130,0
P,2611,47750,73,0
P,2611,48000,163,100
P,2611,48250,3,0
P,2611,48500,3,0
P,2611,48750,111,0
P,2611,49000,186,0
P,2611,49250,82,28
P,2611,49500,226,0
P,2611,49750,28,0
P,2611,50000,247,0
P,2611,50250,59,0
P,2611,50500,122,18
P,2611,50750,34,0
P,2611,51000,608,0
P,2611,51250,10,0
P,2611,51500,315,0
P,2611,52000,582,0
P,2611,52250,8,0
P,2611,52500,339,0
P,2611,52750,15,0
P,2611,53000,167,0
P,2611,53250,17,0
P,2611,53500,401,0
P,2611,53750,40,0
P,2611,54000,616,200
P,2611,54250,18,0
P,2611,54500,300,0
P,2611,54750,5,0
P,2611,55000,56,52
P,2611,55250,29,0
P,2611,55500,154,0
P,2611,55750,34,31
P,2611,56000,604,100
P,2611,56250,5,0
P,2611,56500,47,0
P,2611,56750,31,0
P,2611,57000,611,0
P,2611,57250,45,0
P,2611,57500,422,22
P,2611,57750,1,0
P,2611,58000,383,0
P,2611,58250,27,0
P,2611,58500,150,34
P,2611,58750,0,0
P,2611,59000,142,0
P,2611,59250,0,0
P,2611,59500,1975,750
P,2611,59750,1,0
P,2611,60000,553,-29
P,2611,60500,103,0
P,2611,60750,28,-5
P,2611,61000,521,1
P,2611,61500,18,0
P,2611,62000,1045,0
P,2611,62500,144,0
P,2611,63000,398,0
P,2611,64000,523,0
P,2611,64125,0,0
P,2611,64500,340,0
P,2611,65000,701,-100
P,2611,65500,100,0
P,2611,66000,1420,500
P,2611,66500,239,0
P,2611,67000,870,0
P,2611,67500,4,0
P,2611,68375,16,0
P,2611,68500,478,0
P,2611,69000,450,0
P,2611,69500,1,0
P,2611,70000,460,0
P,2611,70750,160,0
P,2611,72500,330,0
P,2611,79500,1,0
